GISJOIN,N,MedianSalesPriceAmount,MeanSqfeet,MeanAge,MeanNoOfStories,MeanFullBathNumber,perc_area_flood,N_MeanSqfeet,N_MeanAge,N_MeanNoOfStories,N_MeanFullBathNumber,N_perc_area_flood,residuals
G24051001509004,394,62000,1805.96446700508,97.6015228426396,1.98350253807107,1.65989847715736,0,0.314698031966218,0.434908012912677,0.561853564031944,-0.73706689450671,1,-63182.225986063
G24051001510001,174,66500,1372.52298850575,88.4827586206897,1.85632183908046,1.36781609195402,0,0.178177067138202,0.490719430836222,0.622479148843207,-0.855461477182201,1,-27270.6161108193
G24051001510002,437,57230,1569.53318077803,96.3821510297483,1.98855835240275,1.51716247139588,0,0.240229323011556,0.442371180968898,0.559443515156699,-0.794924439812402,1,-45108.7482162173
G24051001510003,162,67500,2146.61728395062,96.6481481481482,2.2037037037037,2.09259259259259,0,0.421993372970041,0.44074314497848,0.456886186524556,-0.561675834250092,1,-97852.064983469
G24051001510004,148,65437.5,2277.20945945946,100.216216216216,2.15202702702703,2.32432432432432,0,0.463125961067477,0.418904775953952,0.481519867338478,-0.467744179823388,1,-125554.826568489
G24051001510005,315,79900,2293.44444444444,102.707936507937,2.13492063492064,2.21587301587302,0,0.468239490630435,0.403654196032713,0.489674288832399,-0.51170454188276,1,-102297.916478502
G24051001510006,281,67500,1903.97864768683,100.195729537367,2.06227758007117,1.93950177935943,0,0.345569536372831,0.419030164720161,0.524302402356531,-0.623730664881435,1,-78764.0852784019
G24051001510007,376,69900,1680.81382978723,77.3005319148936,2.02393617021277,1.69946808510638,0,0.275279363958312,0.55916027575803,0.542579313976005,-0.721027491046977,1,-64817.065378871
G24051001511001,187,63000,1276.66844919786,81.6577540106952,1.95989304812834,1.28342245989305,0,0.147985784488547,0.532491887645843,0.573107937897109,-0.889670143484937,1,-18200.682737667
G24051001511002,504,69000,1320.06944444444,68.8214285714286,2,1.64087301587302,0,0.161655786183064,0.611056647766414,0.553989412590089,-0.744778799308502,1,-50421.1285135434
G24051001511003,355,87000,1557.06478873239,78.9830985915493,1.97042253521127,1.49014084507042,0.0274215826913814,0.236302156378086,0.548862122445872,0.568088651816505,-0.805877562404128,0.947076721976675,-25617.7279868781
G24051001511004,254,115100,1964.71653543307,87.1496062992126,2.01574803149606,1.86220472440945,0,0.36470013519194,0.49887899276355,0.546482506065337,-0.655062758244328,1,-40284.098530209
G24051001511005,158,80000,1721.25316455696,88.7341772151899,1.93037974683544,1.63924050632911,0,0.2880165321197,0.489180622735709,0.587176591118815,-0.745440531394912,1,-48836.7891415132
G24051001511006,433,101165,2121.47806004619,93.9099307159353,2.01963048498845,1.89838337182448,0,0.414075277280762,0.457502411229372,0.544631784884004,-0.640397868886196,1,-59837.2209111598
G24051001513005,85,39900,1210.29411764706,87.8470588235294,2,1.41176470588235,0,0.127079876234212,0.494610232943795,0.553989412590089,-0.83764705882353,1,-41446.3181934208
G24051001605001,242,47879.5,1291.4173553719,87.198347107438,2,1.25206611570248,0.0359777159299217,0.152631244143237,0.49858067453187,0.553989412590089,-0.902380328941985,0.930563502324689,-24106.102528267
G24051001605002,282,49450,1601.78723404255,95.0035460992908,2,1.31560283687943,0.0898374434180554,0.250388374901403,0.450808935696673,0.553989412590089,-0.876625939189664,0.826614967909463,-36015.8928511272
G24051001605003,314,33250,1323.59872611465,98.7261146496815,2,1.12420382165605,0.118626706446985,0.162767403235577,0.428024946105759,0.553989412590089,-0.954208866746547,0.771052085616548,-19154.2213943153
G24051001605004,335,48600,1424.21492537313,90.7820895522388,2,1.33731343283582,0.0973201488996116,0.194458464847064,0.476646370447587,0.553989412590089,-0.86782562435348,0.812173449087447,-32562.2208979833
G24051001605005,327,50000,1270.31804281346,91.4006116207951,2,1.41896024464832,0.313304358811982,0.145985598420405,0.472860704668442,0.553989412590089,-0.834730372119781,0.395326889992475,-23333.0134633606
G24051001606001,216,35000,1273.57407407407,97.9259259259259,2.01388888888889,1.13425925925926,0,0.147011149852974,0.432922503076443,0.547368738085621,-0.950132929959663,1,-18892.8476636453
G24051001606002,370,32500,1304.29189189189,96.5837837837838,2,1.08918918918919,0.0842576145822189,0.156686334010289,0.44113708722235,0.553989412590089,-0.968401926679154,0.837383960936782,-18670.365170706
G24051001606003,197,37500,1221.59390862944,96.6903553299493,2,1.12690355329949,0,0.130638968854076,0.440484815822737,0.553989412590089,-0.953114539880384,1,-14887.0332537659
G24051001606004,33,19950,1222.12121212121,99.4848484848485,2,1.06060606060606,0,0.130805053516077,0.423381113878438,0.553989412590089,-0.97998799879988,1,-25047.9183357719
G24051001606005,347,37500,1183.29682997118,93.6023054755043,2.01729106628242,1.15561959654179,0,0.118576546617465,0.459385232238845,0.54574695902833,-0.941474591263161,1,-16558.5266301086
G24051001607001,240,39900,1342.00833333333,87.6166666666667,2,1.27083333333333,0.329036616314305,0.168565873073537,0.496020348683165,0.553989412590089,-0.894773102310231,0.364963849058603,-27425.5136073048
G24051001607002,438,37000,1335.34703196347,89.054794520548,2,1.11187214611872,0.0342528543991816,0.166467764481871,0.487218283762213,0.553989412590089,-0.959207468692075,0.933892461392095,-24559.2022616905
G24051001607003,435,37000,1415.65977011494,95.016091954023,2,1.31724137931034,0,0.191763849522878,0.4507321487632,0.553989412590089,-0.875961761693411,1,-41782.033141361
G24051001607004,438,45000,1250.93607305936,89.2397260273973,2,1.10730593607306,0,0.139880863773741,0.486086410038451,0.553989412590089,-0.961058366110584,1,-12780.5606021387
G24051001607005,237,40000,1410.67088607595,101.472573839662,2.00632911392405,1.20675105485232,0,0.190192501841118,0.411215236157013,0.550972396360205,-0.920748631825208,1,-24480.3547547933
G24051001607006,394,41000,1400.20558375635,98.7284263959391,2.00380710659898,1.21065989847716,0,0.186896247927359,0.428010797057339,0.552174608411199,-0.919164195607378,1,-25437.5384744593
G24051001607007,264,42500,1446.94696969697,101.143939393939,2,1.16666666666667,0,0.201618371726183,0.413226644057019,0.553989412590089,-0.936996699669967,1,-21179.0784248359
G24051001608011,277,60000,1150.42238267148,71.0108303249098,2,1.25992779783394,0,0.108222089358133,0.59765640917137,0.553989412590089,-0.899193623333453,1,-18484.1709003859
G24051001608012,269,58000,1133.47211895911,74.1449814126394,2,1.21933085501859,0,0.102883268615563,0.57847383004823,0.553989412590089,-0.915649453421178,1,-14038.5638775247
G24051001608013,251,60000,1200.28685258964,78.0756972111554,2,1.18725099601594,0,0.123927890213727,0.554415874734331,0.553989412590089,-0.928652913100075,1,-9918.03976681404
G24051001608014,341,55000,1493.93548387097,89.6803519061584,2,1.43988269794721,0,0.216418333448995,0.483389558308447,0.553989412590089,-0.826249528178624,1,-41570.7705469247
G24051001608021,561,46500,1248.66666666667,95.8966131907308,2,1.10873440285205,0,0.139166069353534,0.445342916457559,0.553989412590089,-0.960479342051852,1,-6370.69527513279
G24051001608022,145,51000,1413.88275862069,93.2275862068965,2.02068965517241,1.47586206896552,0,0.191204144612896,0.461678702405991,0.54412689056964,-0.811665414817344,1,-40632.602162414
G24051001608023,513,56500,1221.69590643275,79.1910331384016,2,1.28654970760234,0,0.130671095079203,0.547589458561529,0.553989412590089,-0.888402524462973,1,-21694.4867744411
G24051001701001,195,69900,1444.77948717949,96.9230769230769,2.68461538461538,1.56410256410256,0,0.200935680245988,0.439060442763214,0.22764108778523,-0.775897435897436,1,10478.6747833202
G24051001701002,91,68648,1471.49450549451,95.2747252747253,2.73076923076923,1.67032967032967,0,0.209350103545742,0.449149182913954,0.205640077124228,-0.732838646502013,1,737.739997873158
G24051001702002,46,60500,3386.73913043478,121,3,3.47826086956522,0,0.812594271556125,0.291697578294738,0.0773008482683845,0,1,-215563.269310996
G24051001703002,106,90462.5,1424.56603773585,19.5283018867925,1.9811320754717,2,0,0.194569054628842,0.912755345878622,0.562983536445215,-0.599207920792079,1,-100680.556423304
G24051001803001,245,78900,2144.48979591837,118.216326530612,2.89387755102041,2.15510204081633,0,0.421323278543849,0.30873505832835,0.127888206114769,-0.536337846029501,1,-35803.4257307071
G24051001803002,275,70000,1575.94545454545,111.454545454545,2.80727272727273,1.57090909090909,0,0.242248995435388,0.350120555349478,0.169171735210386,-0.773138433843384,1,21184.8747412444
G24051001902001,605,80600,2210.51239669421,146.80826446281,2.94214876033058,2.11404958677686,0,0.442118402235241,0.133738034791238,0.104877872650632,-0.552978316013419,1,-10250.6389297703
G24051001903001,177,78000,2366.68361581921,148.152542372881,2.99435028248588,2.32768361581921,0,0.491307615937466,0.125510378672683,0.0799940039990155,-0.466382502657045,1,-33987.8655335684
G24051002002001,102,40250,1276.09803921569,89.4117647058824,2,1.22549019607843,0,0.147806122584975,0.485033446901096,0.553989412590089,-0.913152785866822,1,-28217.3682394795
G24051002002004,128,30000,1295.5,106,2,1.0234375,0.175104901235298,0.153917153801924,0.383505113666472,0.553989412590089,-0.995054146039604,0.662049945270474,-5860.6677824448
G24051002002005,178,33750,1179.70786516854,98.5280898876405,2,1.01685393258427,0.0885880322329038,0.117446131182175,0.429236957128797,0.553989412590089,-0.997722772277228,0.829026314339077,-3736.16566555048
G24051002005001,80,28750,1281.225,101,2.2,1.2125,0,0.1494209602681,0.414107625457051,0.458651699725748,-0.918418316831683,1,-18880.0355215566
G24051002005002,237,27500,1155.67510548523,101.20253164557,2.05063291139241,1.06329113924051,0.511117375129373,0.109876538279335,0.412868030042749,0.529853282751015,-0.978899611480135,0.0135504849971448,4497.70380451997
G24051002005003,216,29592,1036.03240740741,100.944444444444,2.00231481481482,1.03240740740741,0,0.0721927046214148,0.414447653365835,0.552885966839344,-0.991418225155849,1,-2532.98233503857
G24051002005004,333,34000,1127.67867867868,96.7897897897898,2.08108108108108,1.03303303303303,0.00238044811292028,0.101058510035705,0.439876226976805,0.515338988455897,-0.991164629976511,0.995405767831928,-1266.013334776
G24051002005005,368,29950,1142.96195652174,105.067934782609,2.10326086956522,1.05434782608696,0,0.105872280614592,0.389209821027433,0.504766136926435,-0.982524752475247,1,-494.730976766142
G24051002006001,591,40000,1087.00338409475,90.7394247038917,2.00338409475465,1.08798646362098,0.0609017359370939,0.0882470216648025,0.476907500752504,0.552376253319965,-0.968889447320367,0.88246048598373,-4901.59820103796
G24051002006002,361,36750,1137.47368421053,97.180055401662,2,1.10249307479224,0.0869633447159401,0.104143640721244,0.437487605379049,0.553989412590089,-0.96300924275253,0.83216193893555,-6563.37374162827
G24051002006003,497,43786,1179.78672032193,85.6579476861167,2.00402414486922,1.20321931589537,0,0.117470968172072,0.508008692822506,0.55207114874976,-0.922180209972707,1,-20562.9257045915
G24051002007011,408,45200,1238.50490196078,92.6887254901961,2,1.28186274509804,0,0.135965420613581,0.464976800693252,0.553989412590089,-0.890302368472141,1,-23506.5524462479
G24051002007012,428,46750,1231.83644859813,87.2873831775701,2,1.25,0,0.133865059360357,0.498035729054669,0.553989412590089,-0.903217821782178,1,-23031.5177538338
G24051002007013,356,52000,1075.50561797753,73.564606741573,2,1.28089887640449,0,0.0846255728613211,0.582026014591082,0.553989412590089,-0.890693069306931,1,-22515.3095961463
G24051002007014,563,45100,1347.5026642984,94.4333925399645,2,1.37833037300178,0,0.170296421259725,0.454298561901018,0.553989412590089,-0.851199549795122,1,-35607.8228913474
G24051002007015,257,48000,1393.91828793774,93.2645914396887,2,1.36575875486381,0,0.184915939779909,0.461452211791424,0.553989412590089,-0.856295411642332,1,-34895.8222808965
G24051002007021,284,41500,1262.6514084507,94.2816901408451,1.99647887323944,1.2112676056338,0,0.143570840322472,0.45522705679256,0.555667893450377,-0.918917863617348,1,-21750.4386054046
G24051002007022,418,40950,1251.31818181818,91.011961722488,1.99760765550239,1.19617224880383,0,0.140001216483417,0.475239437287512,0.555129815854016,-0.925036714197736,1,-22856.8891103328
G24051002008001,491,54000,1510.06924643585,100.468431771894,2.04786150712831,1.35437881873727,0.0327330859617095,0.221499981009098,0.417361090050672,0.531174379470822,-0.860908229315803,0.936825593605965,-24828.8903066578
G24051002008002,403,55000,1758.01736972705,107.014888337469,2.10173697270471,1.54838709677419,0,0.299596145539099,0.377293487203769,0.505492561133042,-0.782267646119451,1,-45016.5559633494
G24051002008003,357,39071,1259.91316526611,100.428571428571,2.00700280112045,1.11484593837535,0,0.142708376483549,0.417605055375974,0.550651257377752,-0.958002052306071,1,-11114.6952968139
G24051002101001,727,62000,1087.39202200825,118.189821182944,2.14855570839065,1.48143053645117,0,0.0883694308608566,0.308897284371258,0.483174605235558,-0.809408255818704,1,12150.6551258845
G24051002101002,1489,77000,1232.24781732707,111.113498992612,2.38448623237072,1.58562793821357,0,0.133994628076227,0.352207931023966,0.37070922247983,-0.767172200094422,1,19773.233718842
G24051002102001,1521,48000,1163.45430637738,122.076265614727,2.04865220249836,1.27613412228797,0.107678689568723,0.112326751431672,0.285110292061842,0.530797464030058,-0.89262444587654,0.792181607846292,11110.9249340858
G24051002102002,1574,55062.5,1193.11689961881,109.013977128335,2.11118170266836,1.38310038119441,0,0.121669571741902,0.365058059545189,0.500990366366265,-0.849266043503969,1,-1095.77016902728
G24051002201001,525,134500,1512.16380952381,117.92380952381,2.50666666666667,1.77142857142857,0,0.222159705073006,0.310525409358275,0.312467206667092,-0.6918585572843,1,60197.9622618218
G24051002201002,394,277000,1739.51269035533,68.3426395939086,2.53045685279188,1.98730964467005,0,0.293767730846517,0.613987076832365,0.301126696998119,-0.604351912348595,1,138588.311988409
G24051002201004,639,252245,1618.10954616588,109.236306729264,2.6150234741784,1.84507042253521,0,0.255529409873451,0.363697290698424,0.260814755659839,-0.662008088132757,1,166472.817862936
G24051002301001,834,153000,1564.85371702638,116.136690647482,2.28896882494005,1.87410071942446,0,0.238755433367987,0.32146347465507,0.416241278295687,-0.650240757888739,1,53914.5406489263
G24051002301002,276,121446.5,1568.15942028986,115.70652173913,2.6268115942029,1.72101449275362,0,0.239796629980105,0.324096324473024,0.25519549364931,-0.712293729372937,1,53663.2508074844
G24051002302001,693,176000,1320.37662337662,133.131313131313,2.33694083694084,1.61327561327561,0,0.161752538262124,0.217447847667497,0.393373568767408,-0.755965310816796,1,125604.475288731
G24051002302002,1281,150000,1285.68852459016,126.893832943013,2.2263856362217,1.74395003903201,0,0.150826835602626,0.255624359868686,0.44607396867651,-0.702996885168611,1,79843.394968131
G24051002303001,37,62000,1207.78378378378,121,2,1.10810810810811,0,0.126289196942878,0.291697578294738,0.553989412590089,-0.960733208455981,1,29760.595443968
G24051002303002,1350,122750,1164.19703703704,127.881481481481,2.14444444444444,1.67925925925926,0,0.112560689140205,0.249579454660001,0.48513439774362,-0.729219068573524,1,59963.2302757688
G24051002401001,1205,229000,1531.39668049793,100.253941908714,2.38091286307054,1.83900414937759,0,0.228217478110533,0.41867387576406,0.372412606761323,-0.664467030935459,1,128005.737951721
G24051002401002,798,175000,1311.7694235589,115.820802005013,2.20927318295739,1.76942355889724,0,0.159041530474748,0.323396871836206,0.454231279455096,-0.692671282165811,1,92318.3382283193
G24051002402001,788,207725,1429.05837563452,108.149746192893,2.26713197969543,1.9505076142132,0,0.195984005284656,0.370347587023518,0.426650652704659,-0.619269487862492,1,102170.629745113
G24051002402002,793,185000,1271.70239596469,139.9394703657,2.15132408575032,1.72257250945776,0,0.146421627820553,0.175778505260011,0.481854951406477,-0.711662192700985,1,122583.634622326
